"County Code","County","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"51165","Rockingham County, VA",".",".","35","8","0.07","0.059","2","1","0","15","6.9",".",".","."
"51179","Stafford County, VA",".",".",".",".","0.07","0.058",".",".",".",".",".",".",".","."
"51197","Wythe County, VA",".",".",".",".","0.07","0.06",".",".",".",".",".",".",".","."
"51520","Bristol City, VA",".",".",".",".",".",".",".",".",".","16","7.2",".",".","."
"51580","Covington City, VA",".",".",".",".",".",".","31","8","2",".",".",".",".","."
"51650","Hampton City, VA","0.8","0.6","28","4","0.08","0.064","3","1","0","13","6.4","19","10","."
"51670","Hopewell City, VA",".",".",".",".",".",".",".",".",".",".",".","19","11","."
"51680","Lynchburg City, VA",".",".",".",".",".",".",".",".",".","15","6.5",".",".","."
"51710","Norfolk City, VA","1.7","0.9","40","7",".",".","3","2","0","13","6.9","20","12","."
"51760","Richmond City, VA","1.5","1.1","43","12",".",".",".",".",".","17","8.2",".",".","."
"51770","Roanoke City, VA",".",".",".",".",".",".",".",".",".",".",".",".",".","0.02"
"51775","Salem City, VA",".",".",".",".",".",".",".",".",".","14","7",".",".","."
"51800","Suffolk City, VA",".",".",".",".","0.07","0.06",".",".",".",".",".",".",".","."
"51810","Virginia Beach City, VA",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"51840","Winchester City, VA",".",".",".",".",".",".",".",".",".",".",".","20","11","."
"53005","Benton County, WA",".",".",".",".","0.09",".",".",".",".",".",".","207","19","."
"53007","Chelan County, WA",".",".",".",".",".",".","1","1","0",".",".",".",".","."
"53009","Clallam County, WA","0.6","0.4",".",".","0.07","0.056",".",".",".",".",".",".",".","."
"53011","Clark County, WA",".",".",".",".","0.09","0.071",".",".",".",".",".",".",".","."
"53033","King County, WA","2.6","1.7",".","20","0.12","0.094",".",".",".","36","9.7",".",".","."
"53035","Kitsap County, WA",".",".",".",".",".",".",".",".",".","24","4.9",".",".","."
"53037","Kittitas County, WA",".",".",".",".",".",".",".",".",".","48","11",".",".","."
"53053","Pierce County, WA",".",".","44","17","0.09","0.069",".",".",".","40","9",".",".","."
"53057","Skagit County, WA",".",".",".","5","0.05","0.041","3","2","0","14","5.7",".",".","."
"53061","Snohomish County, WA",".",".",".",".",".",".",".",".",".","44","8.3",".",".","."
"53063","Spokane County, WA",".",".",".",".","0.08","0.068",".",".",".","48","10.9","224","22","."
"53065","Stevens County, WA",".",".",".",".",".",".",".",".",".",".",".","133","22","."
"53067","Thurston County, WA",".",".",".",".","0.09","0.067",".",".",".",".",".",".",".","."
"53073","Whatcom County, WA",".",".",".",".","0.07","0.05","114","19","3","28","5.2",".",".","."
"53077","Yakima County, WA",".",".",".",".",".",".",".",".",".","55","13.5",".",".","."
"54003","Berkeley County, WV",".",".",".",".","0.07","0.057",".",".",".","21","8.5",".",".","."
"54009","Brooke County, WV",".",".",".",".",".",".","28","14","3","20","9.2","39","16","."
"54011","Cabell County, WV",".",".",".",".","0.07","0.062",".",".",".","16","7.8",".",".","0.01"
"54021","Gilmer County, WV",".",".",".",".","0.06","0.054",".",".",".",".",".",".",".","."
"54025","Greenbrier County, WV",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"54029","Hancock County, WV",".",".",".",".","0.07","0.062","18","6","2","18","8.4","32","11","."
"54033","Harrison County, WV",".",".",".",".",".",".",".",".",".","15","7.5",".",".","."
"54039","Kanawha County, WV","1.3","0.8",".",".","0.08","0.067",".",".",".","17","8.4",".",".","."
"54051","Marshall County, WV",".",".",".",".",".",".","7","3","2","21","9.3",".",".","."
"54053","Mason County, WV",".",".",".",".",".",".","35","7","1",".",".",".",".","."
"54061","Monongalia County, WV",".",".",".",".","0.07","0.061",".",".",".","18","7.3",".",".","."
"54069","Ohio County, WV",".",".",".",".","0.08","0.065",".",".",".","16","7.9",".",".","."
"54093","Tucker County, WV",".",".",".",".","0.07","0.06",".",".",".",".",".",".",".","."
"54107","Wood County, WV",".",".",".",".","0.07","0.058","19","6","1","18","8.1",".",".","."
"55003","Ashland County, WI",".",".",".",".","0.07","0.055",".",".",".","9","3.5",".",".","."
"55009","Brown County, WI",".",".",".",".","0.07","0.063","11","2","0","21","7.1",".",".","."
"55021","Columbia County, WI",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"55025","Dane County, WI",".",".",".",".","0.07","0.065","3","2","1","22","7.8","28","14","."
"55027","Dodge County, WI","0.4","0.3",".",".","0.07","0.063","2","1","0","23","6.9","42","10","."
"55029","Door County, WI",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"55035","Eau Claire County, WI",".",".",".",".","0.07","0.062",".",".",".","17","6.9",".",".","."
"55039","Fond du Lac County, WI",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"55041","Forest County, WI",".",".",".",".","0.07","0.06","2","1","0","12","4.4",".",".","."
"55043","Grant County, WI",".",".",".",".",".",".",".",".",".","18","6.8",".",".","."
"55055","Jefferson County, WI",".",".",".",".","0.07","0.065",".",".",".",".",".",".",".","."
"55059","Kenosha County, WI",".",".",".",".","0.1","0.079",".",".",".","17","6.5",".",".","."
"55061","Kewaunee County, WI",".",".",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"55063","La Crosse County, WI",".",".",".",".","0.07","0.062",".",".",".","18","6.7",".",".","."
"55071","Manitowoc County, WI",".",".",".",".","0.09","0.071",".",".",".",".",".",".",".","."
"55073","Marathon County, WI",".",".",".",".","0.07","0.06",".",".",".",".",".",".",".","."
"55079","Milwaukee County, WI","0.7","0.5","44","14","0.09","0.07","5","1","0","24","8.6","57","14","."
"55085","Oneida County, WI",".",".",".",".",".",".","38","8","1",".",".",".",".","."
"55087","Outagamie County, WI",".",".",".",".","0.07","0.064","90","21","1","16","5.7",".",".","."
"55089","Ozaukee County, WI",".",".",".",".","0.09","0.073",".",".",".","16","5.3",".",".","."
"55101","Racine County, WI",".",".",".",".","0.09","0.08",".",".",".",".",".",".",".","."
"55105","Rock County, WI",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"55111","Sauk County, WI",".",".",".",".","0.07","0.061",".",".",".","17","7","33","12","."
"55117","Sheboygan County, WI",".",".",".",".","0.09","0.075",".",".",".",".",".",".",".","0.02"
"55119","Taylor County, WI",".",".",".",".","0.07","0.059",".",".",".","14","4.8",".",".","."
"55125","Vilas County, WI",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"55127","Walworth County, WI",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"55133","Waukesha County, WI",".",".",".",".","0.08","0.063",".",".",".","23","8.3","35","14","."
"56001","Albany County, WY",".",".",".",".","0.08","0.066",".",".",".","14","5.4","111","21","."
"56003","Big Horn County, WY",".",".",".",".","0.07","0.059",".",".",".",".",".",".",".","."
"56005","Campbell County, WY",".",".","31","5","0.08","0.068",".",".",".","26","5.6","161","30","."
"56007","Carbon County, WY",".",".","28","6","0.07","0.062","30","10","1",".",".",".",".","."
"56009","Converse County, WY",".","0.1","32","3","0.08","0.066","14","2","0",".",".","162","27","."
"56013","Fremont County, WY",".",".","4","0","0.07","0.063","65","17","2","27","7.5","52","14","."
"56021","Laramie County, WY","0.8","0.7","33","4","0.07","0.065","5","1","0","68","5.5","57","12","."
"56023","Lincoln County, WY",".",".",".",".",".",".",".",".",".",".",".","135","14","."
"56025","Natrona County, WY",".",".","44","5","0.07","0.064","18","9","1","23","5.2","73","15","."
"56029","Park County, WY",".",".",".",".",".",".",".",".",".","28","5.2","39","12","."
"56031","Platte County, WY",".",".",".",".",".",".",".",".",".",".",".","93","22","."
"56033","Sheridan County, WY",".",".",".",".","0.07","0.067",".",".",".","40","6.4","82","18","."
"56035","Sublette County, WY",".",".","33","5","0.09","0.073",".",".",".","21","5.7","52","8","."
"56037","Sweetwater County, WY",".",".","33","3","0.08","0.067","29","7","2","23","5.8","259","23","."
"56039","Teton County, WY","0.7","0.6",".",".","0.07","0.063",".",".",".","21","5.2","42","12","."
"56041","Uinta County, WY",".",".","16","2","0.07","0.06",".",".",".",".",".","44","9","."
"56045","Weston County, WY",".",".",".",".","0.07","0.062","2","2","0",".",".",".",".","."
"72025","Caguas Municipio, PR",".","0.6",".",".",".",".",".",".",".",".",".",".",".","."
"72061","Guaynabo Municipio, PR",".","1.5",".",".",".",".",".",".",".",".",".",".",".","."
"72113","Ponce Municipio, PR",".","2",".",".",".",".",".",".",".",".",".",".",".","."
"72127","San Juan Municipio, PR","12.7","2.5",".",".",".",".",".",".",".",".",".",".",".","."
